Harry flass vale bower: Line 1 / Spread 1
0.25
1
650
1
0
 11.125        1.25          1255.938 
 11.375        1.25          1253.391 
 11.625        1.25          1230.0 
 11.875        1.25          1223.81 
 12.125        1.25          1175.455 
 12.375        1.25          1200.0 
 12.625        1.25          1200.0 
 12.875        1.25          1259.782 
 13.125        1.25          1323.816 
 13.375        1.25          1454.952 
 13.625        1.25          1496.408 
 13.875        1.25          1361.01 
 2.25          1.5           1271.882 
 2.5           1.5           1058.176 
 2.75          1.5           926.3642 
 3             1.5           890.0 
 3.25          1.5           841.6923 
 3.5           1.5           934.209 
 3.75          1.5           1000.0 
 4             1.5           1178.401 
 4.25          1.5           1150.0 
 4.5           1.5           1125.319 
 4.75          1.5           1069.381 
 5             1.5           929.8046 
 5.25          1.5           813.0957 
 5.5           1.5           775.5057 
 5.75          1.5           702.5421 
 6             1.5           650.1098 
 6.25          1.5           596.5965 
 6.5           1.5           605.3899 
 6.75          1.5           620.0067 
 7             1.5           628.1973 
 7.25          1.5           635.143 
 7.5           1.5           652.7023 
 7.75          1.5           678.9629 
 8             1.5           678.0308 
 8.25          1.5           750.0 
 8.5           1.5           818.8618 
 8.75          1.5           826.7487 
 9             1.5           825.6984 
 9.25          1.5           822.5625 
 9.5           1.5           886.8036 
 9.75          1.5           938.7878 
 10            1.5           1010.617 
 10.25         1.5           1089.465 
 10.5          1.5           1201.9 
 10.75         1.5           1259.139 
 11            1.5           1250.468 
 11.25         1.5           1284.637 
 11.5          1.5           1311.738 
 11.75         1.5           1302.605 
 12            1.5           1178.444 
 12.25         1.5           1230.346 
 12.5          1.5           1234.045 
 12.75         1.5           1248.033 
 13            1.5           1320.563 
 13.25         1.5           1408.006 
 13.5          1.5           1557.269 
 2.625         1.75          1059.488 
 2.875         1.75          900.0 
 3.125         1.75          854.1402 
 3.375         1.75          860.3967 
 3.625         1.75          900.0 
 3.875         1.75          1105.257 
 4.125         1.75          1140.0 
 4.375         1.75          1150.0 
 4.625         1.75          1160.502 
 4.875         1.75          1082.157 
 5.125         1.75          968.5871 
 5.375         1.75          838.2496 
 5.625         1.75          737.2645 
 5.875         1.75          646.9492 
 6.125         1.75          610.2196 
 6.375         1.75          581.325 
 6.625         1.75          581.5753 
 6.875         1.75          604.5892 
 7.125         1.75          621.5404 
 7.375         1.75          630.527 
 7.625         1.75          657.2288 
 7.875         1.75          678.9637 
 8.125         1.75          700.0 
 8.375         1.75          759.8373 
 8.625         1.75          795.3195 
 8.875         1.75          806.4586 
 9.125         1.75          846.9056 
 9.375         1.75          905.5044 
 9.625         1.75          973.0662 
 9.875         1.75          1034.227 
 10.125        1.75          1129.333 
 10.375        1.75          1206.593 
 10.625        1.75          1278.802 
 10.875        1.75          1297.044 
 11.125        1.75          1275.751 
 11.375        1.75          1263.7 
 11.625        1.75          1226.841 
 11.875        1.75          1272.949 
 12.125        1.75          1249.044 
 12.375        1.75          1222.469 
 12.625        1.75          1209.444 
 12.875        1.75          1280.863 
 13.125        1.75          1356.507 
 3             2             991.321 
 3.25          2             919.7605 
 3.5           2             1020.0 
 3.75          2             1100.0 
 4             2             1142.881 
 4.25          2             1140.0 
 4.5           2             1140.0 
 4.75          2             1133.525 
 5             2             1062.451 
 5.25          2             995.3983 
 5.5           2             877.0314 
 5.75          2             731.81 
 6             2             651.0421 
 6.25          2             603.2831 
 6.5           2             573.145 
 6.75          2             589.1465 
 7             2             611.3204 
 7.25          2             603.4064 
 7.5           2             629.8213 
 7.75          2             671.8117 
 8             2             700.0 
 8.25          2             752.6925 
 8.5           2             782.1464 
 8.75          2             813.9927 
 9             2             829.3999 
 9.25          2             918.869 
 9.5           2             974.7649 
 9.75          2             1050.0 
 10            2             1124.703 
 10.25         2             1216.916 
 10.5          2             1287.147 
 10.75         2             1293.986 
 11            2             1267.826 
 11.25         2             1197.883 
 11.5          2             1267.232 
 11.75         2             1213.158 
 12            2             1234.438 
 12.25         2             1221.269 
 12.5          2             1187.792 
 12.75         2             1226.259 
 3.375         2.25          979.0721 
 3.625         2.25          992.894 
 3.875         2.25          1000.0 
 4.125         2.25          1069.563 
 4.375         2.25          1158.282 
 4.625         2.25          1098.42 
 4.875         2.25          1068.191 
 5.125         2.25          1063.206 
 5.375         2.25          992.5078 
 5.625         2.25          887.3906 
 5.875         2.25          775.849 
 6.125         2.25          684.8303 
 6.375         2.25          623.1107 
 6.625         2.25          585.8571 
 6.875         2.25          595.6906 
 7.125         2.25          608.6255 
 7.375         2.25          617.1931 
 7.625         2.25          634.7847 
 7.875         2.25          691.8253 
 8.125         2.25          743.3668 
 8.375         2.25          789.3618 
 8.625         2.25          822.0503 
 8.875         2.25          855.7336 
 9.125         2.25          894.1028 
 9.375         2.25          967.3947 
 9.625         2.25          1036.276 
 9.875         2.25          1124.68 
 10.125        2.25          1214.418 
 10.375        2.25          1267.764 
 10.625        2.25          1247.066 
 10.875        2.25          1184.722 
 11.125        2.25          1256.754 
 11.375        2.25          1227.801 
 11.625        2.25          1198.942 
 11.875        2.25          1209.126 
 12.125        2.25          1182.152 
 12.375        2.25          1148.8 
 3.75          2.5           1009.677 
 4             2.5           1053.339 
 4.25          2.5           1073.096 
 4.5           2.5           1059.173 
 4.75          2.5           0 
 5             2.5           1034.746 
 5.25          2.5           1025.421 
 5.5           2.5           975.6584 
 5.75          2.5           900.0898 
 6             2.5           813.51 
 6.25          2.5           732.5571 
 6.5           2.5           656.0176 
 6.75          2.5           614.8804 
 7             2.5           602.0886 
 7.25          2.5           620.3875 
 7.5           2.5           624.9881 
 7.75          2.5           659.3505 
 8             2.5           724.0189 
 8.25          2.5           787.1688 
 8.5           2.5           826.095 
 8.75          2.5           844.237 
 9             2.5           916.325 
 9.25          2.5           948.5662 
 9.5           2.5           1018.771 
 9.75          2.5           1105.996 
 10            2.5           1194.836 
 10.25         2.5           1221.393 
 10.5          2.5           1162.716 
 10.75         2.5           1210.515 
 11            2.5           1195.858 
 11.25         2.5           1203.582 
 11.5          2.5           1180.3 
 11.75         2.5           1188.471 
 12            2.5           1164.244 
 4.125         2.75          1056.674 
 4.375         2.75          1068.914 
 4.625         2.75          1055.91 
 4.875         2.75          1040.0 
 5.125         2.75          1027.954 
 5.375         2.75          983.1349 
 5.625         2.75          952.9025 
 5.875         2.75          909.6174 
 6.125         2.75          827.3532 
 6.375         2.75          763.7603 
 6.625         2.75          705.5712 
 6.875         2.75          637.8749 
 7.125         2.75          624.5203 
 7.375         2.75          626.5323 
 7.625         2.75          662.1232 
 7.875         2.75          714.4224 
 8.125         2.75          769.2282 
 8.375         2.75          803.8895 
 8.625         2.75          841.4734 
 8.875         2.75          892.2455 
 9.125         2.75          948.2619 
 9.375         2.75          1010.808 
 9.625         2.75          1087.846 
 9.875         2.75          1136.468 
 10.125        2.75          1131.458 
 10.375        2.75          1187.758 
 10.625        2.75          1153.935 
 10.875        2.75          1151.616 
 11.125        2.75          1165.255 
 11.375        2.75          1153.974 
 11.625        2.75          1156.051 
 4.5           3             1100.0 
 4.75          3             1050.0 
 5             3             1000.0 
 5.25          3             966.8808 
 5.5           3             984.1466 
 5.75          3             929.4731 
 6             3             887.7675 
 6.25          3             832.7515 
 6.5           3             782.1545 
 6.75          3             719.4185 
 7             3             670.8905 
 7.25          3             659.1546 
 7.5           3             687.7703 
 7.75          3             711.9024 
 8             3             748.8596 
 8.25          3             795.5931 
 8.5           3             814.8078 
 8.75          3             870.1938 
 9             3             929.9943 
 9.25          3             994.9086 
 9.5           3             1035.435 
 9.75          3             1063.552 
 10            3             1153.343 
 10.25         3             1126.399 
 10.5          3             1107.369 
 10.75         3             1119.334 
 11            3             1123.392 
 11.25         3             1110.759 
 4.875         3.25          1060.0 
 5.125         3.25          1037.859 
 5.375         3.25          977.8596 
 5.625         3.25          937.5403 
 5.875         3.25          927.3848 
 6.125         3.25          863.3495 
 6.375         3.25          815.1097 
 6.625         3.25          769.2769 
 6.875         3.25          735.8867 
 7.125         3.25          708.3723 
 7.375         3.25          723.1329 
 7.625         3.25          739.8012 
 7.875         3.25          759.09 
 8.125         3.25          767.3918 
 8.375         3.25          796.5484 
 8.625         3.25          860.716 
 8.875         3.25          900.5092 
 9.125         3.25          939.0952 
 9.375         3.25          968.0002 
 9.625         3.25          1068.689 
 9.875         3.25          1091.354 
 10.125        3.25          1087.849 
 10.375        3.25          1084.07 
 10.625        3.25          1078.38 
 10.875        3.25          1081.901 
 5.25          3.5           1040.19 
 5.5           3.5           986.8807 
 5.75          3.5           939.9558 
 6             3.5           873.7071 
 6.25          3.5           853.9756 
 6.5           3.5           785.3188 
 6.75          3.5           764.9841 
 7             3.5           745.3257 
 7.25          3.5           740.2314 
 7.5           3.5           768.7748 
 7.75          3.5           783.7308 
 8             3.5           779.1003 
 8.25          3.5           790.2412 
 8.5           3.5           831.7209 
 8.75          3.5           860.0452 
 9             3.5           875.5234 
 9.25          3.5           962.411 
 9.5           3.5           1003.333 
 9.75          3.5           1034.759 
 10            3.5           1046.25 
 10.25         3.5           1038.426 
 10.5          3.5           1047.652 
 5.625         3.75          982.1675 
 5.875         3.75          935.2683 
 6.125         3.75          881.0366 
 6.375         3.75          814.7999 
 6.625         3.75          790.9899 
 6.875         3.75          749.9241 
 7.125         3.75          757.4463 
 7.375         3.75          761.3889 
 7.625         3.75          788.6354 
 7.875         3.75          811.2456 
 8.125         3.75          804.469 
 8.375         3.75          813.6102 
 8.625         3.75          814.2493 
 8.875         3.75          881.2991 
 9.125         3.75          910.0917 
 9.375         3.75          956.8369 
 9.625         3.75          993.6225 
 9.875         3.75          990.4626 
 10.125        3.75          996.6014 
 6             4             942.608 
 6.25          4             878.174 
 6.5           4             818.8843 
 6.75          4             762.7643 
 7             4             765.2968 
 7.25          4             755.5908 
 7.5           4             771.9083 
 7.75          4             793.3102 
 8             4             800.0076 
 8.25          4             797.7696 
 8.5           4             840.6386 
 8.75          4             852.8273 
 9             4             883.4019 
 9.25          4             920.3282 
 9.5           4             947.1714 
 9.75          4             954.3718 
 6.375         4.25          879.2313 
 6.625         4.25          817.8248 
 6.875         4.25          776.4293 
 7.125         4.25          757.7845 
 7.375         4.25          768.7979 
 7.625         4.25          747.6976 
 7.875         4.25          746.2621 
 8.125         4.25          809.5792 
 8.375         4.25          816.04 
 8.625         4.25          841.5015 
 8.875         4.25          875.4521 
 9.125         4.25          901.2271 
 9.375         4.25          917.7484 
 6.75          4.5           900.0 
 7             4.5           900.0 
 7.25          4.5           900.0 
 7.5           4.5           900.0 
 7.75          4.5           900.0 
 8             4.5           900.0 
 8.25          4.5           900.0 
 8.5           4.5           900.0 
 8.75          4.5           900.0 
 9             4.5           900.0 
 7.125         4.75          900.0 
 7.375         4.75          900.0 
 7.625         4.75          900.0 
 7.875         4.75          900.0 
 8.125         4.75          900.0 
 8.375         4.75          900.0 
 8.625         4.75          900.0 
 7.5           5             900.0 
 7.75          5             900.0 
 8             5             900.0 
 8.25          5             900.0 
0
0
0
0
0
0
0
